timestamp,device_id,ssd_name,log_type,file_source,sm_spare,sm_crit,sm_mdie,sm_used,sm_pc,sm_poh,sm_wctt,sm_cctt,sm_reads,sm_writes,sm_rbytes,sm_wbytes,state,slot,sn,namespace_id,namespace_name,read_ops,read_bytes,read_misalign,write_ops,write_bytes,write_misalign,trim_ops,trim_bytes,trim_misalign,size,nsid
2024-02-24 23:44:28.922000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD11,PERIODIC,2024-02-24T23:44:28.922+00:00_E3A69807276C300C-BC7F54-B514050000_1708818267_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,529.0,8996.0,0.0,0.0,605189676.0,770843522.0,11381425664000.0,14305597440000.0,PS_QRUN,11.0,694S10OUTVDQ,,,,,,,,,,,,,
2024-02-24 23:44:28.922000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD3,PERIODIC,2024-02-24T23:44:28.922+00:00_E3A69807276C300C-BC7F54-B514050000_1708818267_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,8996.0,0.0,0.0,605035572.0,770878488.0,11381414400000.0,14305939456000.0,PS_QRUN,3.0,694S10N3TVDQ,,,,,,,,,,,,,
2024-02-24 23:44:28.922000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD8,PERIODIC,2024-02-24T23:44:28.922+00:00_E3A69807276C300C-BC7F54-B514050000_1708818267_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,8996.0,0.0,0.0,605124484.0,772204646.0,11384259072000.0,14311980544000.0,PS_QRUN,8.0,694S10LDTVDQ,,,,,,,,,,,,,
2024-02-24 23:44:29.949000+00:00,E3A69807276C300C-BC7F54-B514050000,,NAMESPACE_STATS,2024-02-24T23:44:29.949+00:00_E3A69807276C300C-BC7F54-B514050000_1708818267_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,,,,,,,,,,,,,,,,3A4C1708276C300C-BC7F54-C306FB0900,Photo & Video Archive,640224.0,88696942592.0,19458330624.0,1341837.0,176992337920.0,19907985408.0,57571284.0,17269251325952.0,15441543168.0,2000000000000.0,2.0
2024-02-24 23:44:29.949000+00:00,E3A69807276C300C-BC7F54-B514050000,,NAMESPACE_STATS,2024-02-24T23:44:29.949+00:00_E3A69807276C300C-BC7F54-B514050000_1708818267_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,,,,,,,,,,,,,,,,3A4C1708276C300C-BC7F54-520DD0550A,JJWW Time Machine,12067457.0,298534449152.0,344727703552.0,16121008.0,1855721779200.0,416006131712.0,17971261.0,4347261153280.0,120430858240.0,4000000000000.0,1.0
2024-03-04 23:44:28.682000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD3,PERIODIC,2024-03-04T23:44:28.682+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,9212.0,0.0,0.0,605262479.0,771301570.0,11388676096000.0,14319204864000.0,PS_QRUN,3.0,694S10N3TVDQ,,,,,,,,,,,,,
2024-03-04 23:44:28.682000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD7,PERIODIC,2024-03-04T23:44:28.682+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,9212.0,0.0,0.0,605549817.0,772618508.0,11398064640000.0,14325064704000.0,PS_QRUN,7.0,694S1085TVDQ,,,,,,,,,,,,,
2024-03-04 23:44:28.682000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD4,PERIODIC,2024-03-04T23:44:28.682+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,529.0,9212.0,0.0,0.0,605578448.0,771321611.0,11389885440000.0,14319087104000.0,PS_QRUN,4.0,694S10N2TVDQ,,,,,,,,,,,,,
2024-03-04 23:44:28.682000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD10,PERIODIC,2024-03-04T23:44:28.682+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,9208.0,0.0,0.0,605305625.0,771319353.0,11391923712000.0,14319176192000.0,PS_QRUN,10.0,694S10OVTVDQ,,,,,,,,,,,,,
2024-03-04 23:44:28.682000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD8,PERIODIC,2024-03-04T23:44:28.682+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,9212.0,0.0,0.0,605352539.0,772626971.0,11391559680000.0,14325241344000.0,PS_QRUN,8.0,694S10LDTVDQ,,,,,,,,,,,,,
2024-03-04 23:44:28.682000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD12,PERIODIC,2024-03-04T23:44:28.682+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,528.0,9211.0,0.0,0.0,605703173.0,772473483.0,11390777856000.0,14323959808000.0,PS_QRUN,12.0,694S10N1TVDQ,,,,,,,,,,,,,
2024-03-04 23:44:28.682000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD1,PERIODIC,2024-03-04T23:44:28.682+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,527.0,9211.0,0.0,0.0,602515763.0,771540030.0,11299563008000.0,14295280128000.0,PS_QRUN,1.0,694S10OWTVDQ,,,,,,,,,,,,,
2024-03-04 23:44:28.682000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD5,PERIODIC,2024-03-04T23:44:28.682+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,528.0,9212.0,0.0,0.0,605916745.0,771162113.0,11386075136000.0,14318208000000.0,PS_QRUN,5.0,694S10N0TVDQ,,,,,,,,,,,,,
2024-03-04 23:44:28.682000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD9,PERIODIC,2024-03-04T23:44:28.682+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,9212.0,0.0,0.0,607912645.0,772683818.0,11404988416000.0,14325387776000.0,PS_QRUN,9.0,694S10L6TVDQ,,,,,,,,,,,,,
2024-03-04 23:44:28.682000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD2,PERIODIC,2024-03-04T23:44:28.682+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,529.0,9208.0,0.0,0.0,606082990.0,772503311.0,11394475520000.0,14324039680000.0,PS_QRUN,2.0,694S10LFTVDQ,,,,,,,,,,,,,
2024-03-04 23:44:28.682000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD11,PERIODIC,2024-03-04T23:44:28.682+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,529.0,9212.0,0.0,0.0,605416497.0,771265925.0,11388691456000.0,14318860800000.0,PS_QRUN,11.0,694S10OUTVDQ,,,,,,,,,,,,,
2024-03-04 23:44:28.682000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD6,PERIODIC,2024-03-04T23:44:28.682+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,527.0,9212.0,0.0,0.0,603458983.0,770929959.0,11317207040000.0,14310464512000.0,PS_QRUN,6.0,694S10MCTVDQ,,,,,,,,,,,,,
2024-03-04 23:44:30.234000+00:00,E3A69807276C300C-BC7F54-B514050000,,NAMESPACE_STATS,2024-03-04T23:44:30.234+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,,,,,,,,,,,,,,,,3A4C1708276C300C-BC7F54-C306FB0900,Photo & Video Archive,730679.0,109621383168.0,22378344448.0,1407520.0,193019817984.0,20054265856.0,57580275.0,17521558540288.0,15484465152.0,2000000000000.0,2.0
2024-03-04 23:44:30.234000+00:00,E3A69807276C300C-BC7F54-B514050000,,NAMESPACE_STATS,2024-03-04T23:44:30.234+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,,,,,,,,,,,,,,,,3A4C1708276C300C-BC7F54-520DD0550A,JJWW Time Machine,12732837.0,310775648256.0,363713818624.0,16728226.0,1907931881472.0,428356329472.0,18356638.0,4426907287552.0,131551690752.0,4000000000000.0,1.0
2024-03-04 23:44:30.234000+00:00,E3A69807276C300C-BC7F54-B514050000,,NAMESPACE_STATS,2024-03-04T23:44:30.234+00:00_E3A69807276C300C-BC7F54-B514050000_1709595866_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,,,,,,,,,,,,,,,,3A4C1708276C300C-BC7F54-0B4B19560D,Windows PD Test,87301.0,18762567680.0,2564354048.0,220985.0,45886386176.0,1000263680.0,0.0,0.0,0.0,1000000000000.0,3.0
2024-03-05 23:44:28.192000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD4,PERIODIC,2024-03-05T23:44:28.192+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,9236.0,0.0,0.0,605679595.0,771411293.0,11393035264000.0,14321516032000.0,PS_QRUN,4.0,694S10N2TVDQ,,,,,,,,,,,,,
2024-03-05 23:44:28.192000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD6,PERIODIC,2024-03-05T23:44:28.192+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,528.0,9236.0,0.0,0.0,603567378.0,771019705.0,11320535552000.0,14312894464000.0,PS_QRUN,6.0,694S10MCTVDQ,,,,,,,,,,,,,
2024-03-05 23:44:28.192000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD11,PERIODIC,2024-03-05T23:44:28.192+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,9236.0,0.0,0.0,605519002.0,771355654.0,11391886848000.0,14321290752000.0,PS_QRUN,11.0,694S10OUTVDQ,,,,,,,,,,,,,
2024-03-05 23:44:28.192000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD3,PERIODIC,2024-03-05T23:44:28.192+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,531.0,9236.0,0.0,0.0,605369545.0,771391289.0,11391911936000.0,14321634816000.0,PS_QRUN,3.0,694S10N3TVDQ,,,,,,,,,,,,,
2024-03-05 23:44:28.192000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD7,PERIODIC,2024-03-05T23:44:28.192+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,531.0,9236.0,0.0,0.0,605656038.0,772708184.0,11401378304000.0,14327493632000.0,PS_QRUN,7.0,694S1085TVDQ,,,,,,,,,,,,,
2024-03-05 23:44:28.192000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD8,PERIODIC,2024-03-05T23:44:28.192+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,531.0,9236.0,0.0,0.0,605457370.0,772716621.0,11394820608000.0,14327670272000.0,PS_QRUN,8.0,694S10LDTVDQ,,,,,,,,,,,,,
2024-03-05 23:44:28.192000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD12,PERIODIC,2024-03-05T23:44:28.192+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,529.0,9235.0,0.0,0.0,605807940.0,772563146.0,11393993728000.0,14326389248000.0,PS_QRUN,12.0,694S10N1TVDQ,,,,,,,,,,,,,
2024-03-05 23:44:28.192000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD10,PERIODIC,2024-03-05T23:44:28.192+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,531.0,9232.0,0.0,0.0,605411328.0,771409014.0,11395224576000.0,14321605632000.0,PS_QRUN,10.0,694S10OVTVDQ,,,,,,,,,,,,,
2024-03-05 23:44:28.192000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD1,PERIODIC,2024-03-05T23:44:28.192+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,528.0,9235.0,0.0,0.0,602622353.0,771629702.0,11302881792000.0,14297709056000.0,PS_QRUN,1.0,694S10OWTVDQ,,,,,,,,,,,,,
2024-03-05 23:44:28.192000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD5,PERIODIC,2024-03-05T23:44:28.192+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,529.0,9236.0,0.0,0.0,606018799.0,771251859.0,11389254144000.0,14320638464000.0,PS_QRUN,5.0,694S10N0TVDQ,,,,,,,,,,,,,
2024-03-05 23:44:28.192000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD9,PERIODIC,2024-03-05T23:44:28.192+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,531.0,9236.0,0.0,0.0,608020459.0,772773520.0,11408305152000.0,14327817216000.0,PS_QRUN,9.0,694S10L6TVDQ,,,,,,,,,,,,,
2024-03-05 23:44:28.192000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD2,PERIODIC,2024-03-05T23:44:28.192+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,9232.0,0.0,0.0,606189223.0,772592971.0,11397784064000.0,14326468608000.0,PS_QRUN,2.0,694S10LFTVDQ,,,,,,,,,,,,,
2024-03-05 23:44:29.232000+00:00,E3A69807276C300C-BC7F54-B514050000,,NAMESPACE_STATS,2024-03-05T23:44:29.232+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,,,,,,,,,,,,,,,,3A4C1708276C300C-BC7F54-0B4B19560D,Windows PD Test,91623.0,18888572928.0,2633383936.0,221003.0,45886681088.0,1000558592.0,0.0,0.0,0.0,1000000000000.0,3.0
2024-03-05 23:44:29.232000+00:00,E3A69807276C300C-BC7F54-B514050000,,NAMESPACE_STATS,2024-03-05T23:44:29.232+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,,,,,,,,,,,,,,,,3A4C1708276C300C-BC7F54-C306FB0900,Photo & Video Archive,734943.0,109640749056.0,22501027840.0,1407686.0,193021034496.0,20059209728.0,57583387.0,17611432206336.0,15497191424.0,2000000000000.0,2.0
2024-03-05 23:44:29.232000+00:00,E3A69807276C300C-BC7F54-B514050000,,NAMESPACE_STATS,2024-03-05T23:44:29.232+00:00_E3A69807276C300C-BC7F54-B514050000_1709682266_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,,,,,,,,,,,,,,,,3A4C1708276C300C-BC7F54-520DD0550A,JJWW Time Machine,13233704.0,324954759168.0,378019504128.0,17063996.0,1919656656896.0,437262417920.0,18556311.0,4456358993920.0,137302253568.0,4000000000000.0,1.0
2024-03-06 23:44:28.014000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD9,PERIODIC,2024-03-06T23:44:28.014+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,531.0,9260.0,0.0,0.0,608079447.0,772836121.0,11410162176000.0,14329631232000.0,PS_QRUN,9.0,694S10L6TVDQ,,,,,,,,,,,,,
2024-03-06 23:44:28.014000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD4,PERIODIC,2024-03-06T23:44:28.014+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,9260.0,0.0,0.0,605737107.0,771473818.0,11394843648000.0,14323329024000.0,PS_QRUN,4.0,694S10N2TVDQ,,,,,,,,,,,,,
2024-03-06 23:44:28.014000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD8,PERIODIC,2024-03-06T23:44:28.014+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,531.0,9260.0,0.0,0.0,605516427.0,772779176.0,11396680192000.0,14329483264000.0,PS_QRUN,8.0,694S10LDTVDQ,,,,,,,,,,,,,
2024-03-06 23:44:28.014000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD12,PERIODIC,2024-03-06T23:44:28.014+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,529.0,9259.0,0.0,0.0,605866135.0,772625719.0,11395822592000.0,14328202752000.0,PS_QRUN,12.0,694S10N1TVDQ,,,,,,,,,,,,,
2024-03-06 23:44:28.014000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD1,PERIODIC,2024-03-06T23:44:28.014+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,528.0,9259.0,0.0,0.0,602682182.0,771692277.0,11304764928000.0,14299522560000.0,PS_QRUN,1.0,694S10OWTVDQ,,,,,,,,,,,,,
2024-03-06 23:44:28.014000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD5,PERIODIC,2024-03-06T23:44:28.014+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,529.0,9260.0,0.0,0.0,606077321.0,771314385.0,11391094784000.0,14322450944000.0,PS_QRUN,5.0,694S10N0TVDQ,,,,,,,,,,,,,
2024-03-06 23:44:28.014000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD2,PERIODIC,2024-03-06T23:44:28.014+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,9256.0,0.0,0.0,606248140.0,772655545.0,11399638528000.0,14328282112000.0,PS_QRUN,2.0,694S10LFTVDQ,,,,,,,,,,,,,
2024-03-06 23:44:28.014000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD10,PERIODIC,2024-03-06T23:44:28.014+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,531.0,9256.0,0.0,0.0,605470352.0,771471590.0,11397083648000.0,14323419136000.0,PS_QRUN,10.0,694S10OVTVDQ,,,,,,,,,,,,,
2024-03-06 23:44:28.014000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD11,PERIODIC,2024-03-06T23:44:28.014+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,9260.0,0.0,0.0,605576659.0,771418227.0,11393700352000.0,14323104768000.0,PS_QRUN,11.0,694S10OUTVDQ,,,,,,,,,,,,,
2024-03-06 23:44:28.014000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD3,PERIODIC,2024-03-06T23:44:28.014+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,531.0,9260.0,0.0,0.0,605426609.0,771453841.0,11393704960000.0,14323448320000.0,PS_QRUN,3.0,694S10N3TVDQ,,,,,,,,,,,,,
2024-03-06 23:44:28.014000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD7,PERIODIC,2024-03-06T23:44:28.014+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,531.0,9260.0,0.0,0.0,605715590.0,772770769.0,11403255808000.0,14329307648000.0,PS_QRUN,7.0,694S1085TVDQ,,,,,,,,,,,,,
2024-03-06 23:44:28.014000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD6,PERIODIC,2024-03-06T23:44:28.014+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,528.0,9260.0,0.0,0.0,603627151.0,771082270.0,11322417664000.0,14314707968000.0,PS_QRUN,6.0,694S10MCTVDQ,,,,,,,,,,,,,
2024-03-06 23:44:29.066000+00:00,E3A69807276C300C-BC7F54-B514050000,,NAMESPACE_STATS,2024-03-06T23:44:29.066+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,,,,,,,,,,,,,,,,3A4C1708276C300C-BC7F54-C306FB0900,Photo & Video Archive,738646.0,109657817088.0,22607396864.0,1407748.0,193021513728.0,20061057024.0,57586395.0,17701305270272.0,15506882560.0,2000000000000.0,2.0
2024-03-06 23:44:29.066000+00:00,E3A69807276C300C-BC7F54-B514050000,,NAMESPACE_STATS,2024-03-06T23:44:29.066+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,,,,,,,,,,,,,,,,3A4C1708276C300C-BC7F54-520DD0550A,JJWW Time Machine,13565924.0,330671407104.0,387486498816.0,17261407.0,1929979703296.0,442125078528.0,18703798.0,4482118148096.0,141579493376.0,4000000000000.0,1.0
2024-03-06 23:44:29.066000+00:00,E3A69807276C300C-BC7F54-B514050000,,NAMESPACE_STATS,2024-03-06T23:44:29.066+00:00_E3A69807276C300C-BC7F54-B514050000_1709768666_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,,,,,,,,,,,,,,,,3A4C1708276C300C-BC7F54-0B4B19560D,Windows PD Test,95892.0,19013709824.0,2701545472.0,221021.0,45886976000.0,1000853504.0,0.0,0.0,0.0,1000000000000.0,3.0
2024-03-08 23:44:28.089000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD6,PERIODIC,2024-03-08T23:44:28.089+00:00_E3A69807276C300C-BC7F54-B514050000_1709941466_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,528.0,9308.0,0.0,0.0,603846012.0,771245545.0,11329277952000.0,14319155200000.0,PS_QRUN,6.0,694S10MCTVDQ,,,,,,,,,,,,,
2024-03-08 23:44:28.089000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD11,PERIODIC,2024-03-08T23:44:28.089+00:00_E3A69807276C300C-BC7F54-B514050000_1709941466_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,530.0,9308.0,0.0,0.0,605787412.0,771581464.0,11400300032000.0,14327551488000.0,PS_QRUN,11.0,694S10OUTVDQ,,,,,,,,,,,,,
2024-03-08 23:44:28.089000+00:00,E3A69807276C300C-BC7F54-B514050000,SSD1,PERIODIC,2024-03-08T23:44:28.089+00:00_E3A69807276C300C-BC7F54-B514050000_1709941466_PERIODIC_USER_E3A69807276C300C-BC7F54-B514050000_icsn_E3A69807276C300C-BC7F54-B514050000.json,100.0,0.0,0.0,14.0,528.0,9307.0,0.0,0.0,602901440.0,771855544.0,11311638528000.0,14303968768000.0,PS_QRUN,1.0,694S10OWTVDQ,,,,,,,,,,,,,
